review_text,rating
Entrega rápida! E o produto de excelente qualidade!,4
"Muito bom. Mas não vale a pena fazer a renovação automática pelo site da Microsoft®. Mais vale comprar numa promoção de lojas como as Americanas, do que pela Microsoft que sai muito mais barato, mesmo q ofereçam um mês de graça.",5
Ótimo custo benefício. Muito mais barato no site que na loja.,4
"Produto muito bom. Nada de grandes diferenciais, mas cumpre bem o que está especificado.",4
"Produto enviado dentro de uma caixinha de papelão que manteve a caixa original do lego intacta, muito bom recebê-lo em ótimo estado de conservação. Entrega dentro do prazo.",5
Pelo preco tem celurares melhores. Hj comprar um celular o q vc mais faz e tirar fotos. E a camara nao presta sem estabilizador de imagem. Se for tirar fotos de letras pequenas como descricao de produto esquece. Alem do processador nada de espetacular. Nem a bateria é essa coisa espetacular como uma das maiores do mercado rendimento pouco para o armazenamento dela.,2
"superou minhas expectativas,meu cabelo e de 70 cm fiquei com medo de não cachear,por   causa do tamanho,mas pegou todo o cabelo e fez cachos perfeitos,minha irma enlouqueceu, logo  fez  no dela e amou também, e já comprou o seu,esta ansiosa aguardando chegar,os cachos durão muito ameiiiiiiiiii.",5
muito bom o produto meu filho adoro e bao que a gente interage muito para montar,5
"Produto de boa qualidade, entrega dentro do prazo.",5
"Entrega muio demorada e quando solicito o cancelamento a loja so responde após o despacho do produto, dificultando assim o processo de cancelamento.  Fora isso, o violão possui um péssimo acabamento, no meu caso a pestana por exemplo foi colada totalmente desalinhada prejudicando o som das cordas.",1
"produto muito bom, estou muito feliz com minha aquisição chegou antes da data prevista da entrega",5
"Otimo para levar em viagens, além da baixa potência o secador é muito bom!",4
"Muito bom o produto, qualidade de imagem e som. Recomendo a todos.",5
"Ótima bike e muito leve, peças muito boas. Para quem gosta da franquia essa bike eh excelente e ótimo custo benefício",5
"Não sei como consegui viver até hoje sem este smartphone, sério. Faz de tudo e de vez em quando até uso pra ligar para alguém. As vezes ele fica tão quentinho que dá até pra passar roupa, não é um luxo? Como o produto é bom e não desvaloriza eu acho que vou aproveitar e comprar mais 03, quem sabe quando sair o modelo novo eu vendo todos os quatro e com o dinheiro eu compro um carro popular? Essa Apple é ótima, sempre tem preços bastante justos no Brasil. Ai ai.",5
"Notebook bom e rápido, tem um HD espaçoso e uma configuração que atende muito bem para o trabalho diário.  Recomendo a todos para estudos e tarefas normais, como acessar a internet e ver filmes em alta definição",5
"Produto otima qualidade, moderno e pratico. Amei!!!",5
Produto ótimo. Entrega antes do prazo. Fornecedor parceiro Americanas excelente.,5
"Recomendo o produto e a loja, valem muito a pena e o preço é ótimo",5
Recomendo! Produto chegou em ótimo estado e no prazo previsto.,3
"Achei muito pequena, dependendo da quantidade de água que coloca,mesmo na medida certa,derrama o pó de café.",2
Gostei do produto. Só estou aprendendo a mexer ainda.,4
"Recomendo, pois o produto foi entregue até antes do prazo :)",5
"Deveria vim com capa e película de proteção, o meu caiu e quebrou.",4
"ótimo produto, cor, modelo, praticidade, compacto, ideal para ambientes menores, nota 10.",4
Bom dia.nao tenho reavaliar a dias q envio email falando p devolucao pois veio com defwito no.mesmo dia enviei um.email mandaram.um codigo ja usado.por outra pessoa ate agora aguardo novo codigo.o telwfone eata sem.uso.estarei tomando medidas cabiveis,1
"Meu filho ficou encantado, levou dois dias inteiro para montar, já me pediu outro.",5
Perfume super cheiroso.Indico para quem gosta de fragrância forte.,4
Gostei muito chegou antes do prazo até está td funcionando normalmente,3
Produto muito bom atendendo bem a espectativa. Rack bem refoçado e de boa fixação para um transporte seguro da bike.,4
"Estou gostando muito do aparelho, até o momento consegue atender todas as minhas necessidades.",3
"Minha filha adorou, chegou antes do Natal, q era o q eu precisava. Tudo certo na entrega.",5
O celular é excelente.  Desempenho ótimo. Câmera de excelente qualidade.,5
"Gostei do edredom, porém, me sinto enganado, uma vez que a imagem ilustrativa demonstra haver o conjunto todo, edredom, lençol e duas capas de travesseiros, contudo, apenas recebi o edredom, assim, entendo que fui induzido ao erro com falsa imagem ilustrativa, muito embora, se tratava de promoção e oferta, contudo, não há qualquer observação informando que apenas se tratava do edredom, è exemplo de outras concorrentes, onde vendem o conjunto todo. Também acho que o valor do frete é muito alto em relação as concorrentes, todas mantendo o mesmo centro de distribuição em São Paulo, já que na mesma data comprei pela AMERICANAS e pelo  SHOPTIME, porém, pela Americanas o frete foi cerca de 22 vezes maior do que o SHOPTIME, portanto, neste caso, o valor do frete foi maior do que o valor do produto. Contudo, quero deixar claro que sempre fui bem atendido pela AMERICANAS e nunca tive qualquer problema e sempre efetuei compras pela Americanas, todavia, neste produto me senti enganado pela imagem ilustrativa.",4
"entrega antes do previsto, produto de otima qualidade.",5
Prático e de ótima qualidade! Atendimento da loja lcg eletro nota 10! Super recomendo,5
"produto com boa configuração e ótima bateria, câmeras muitos boas ótimo aparelho pra quem trabalha e não pode ficar recarregando muito pois a bateria dura um dia e meio tranquilo usando internet e ligações.",5
Comprei achando que seria uma capa mas é um plástico! Você se meche de noite e faz muito barulho. É algo desconfortável! Odiei! E nas informações não diz nada.,1
"Eu utilizava, antes, um cilindro daqueles bem antigos, que foi da minha avó. Funcionava bem, mas o formato da massa ficava por sua imaginação. Depois desmontava e limpava no tanque com água e detergente, secava e fim.  Apesar dessa máquina ser uma versão muito mais moderna, do que era aquela da minha avó, ela faz o serviço de uma forma mais fácil.  A regulagem é por ""botão"" (da minha avó era no ""olhomêtro""), tem ""faca"" de corte acoplável (da minha avó era na faca de cozinha mesmo), enfim, moderna.  Problemas que encontrei, os componentes parecem meio ""soltos"", não desmontaram ou nada do tipo, mas não passa aquela segurança de uma máquina italiana, por exemplo.  Difícil de limpar, mas muito difícil mesmo. Se por acaso você fizer uma massa mais úmida, ela vai grudar nos componentes e você irá ter uma dor de cabeça para limpar. Como todo o produto é feito de metal e tem componentes internos das engrenagens, fiquei com um pouco de receio de levar direto a torneira para lavar. Medo de enferrujar.  Mas, no fim, fez seu serviço.",3
"Produto excelente!chegou bem antes do previsto,recomendo!",5
muito bonito lindo acabamento fácil de instalar. altíssima qualidade!,5
"Entrega no prazo e produto de boa qualidade, gostei.",4
"O produto chegou muito rápido, até antes do esperado, chegou em bom estado sem nenhum arranhão, nada quebrado. Gostei de ter comprado nas americanas",5
"Chegou antes do prazo, copos lindos, valeu a pena o custo/benefício. Recomendo!!",5
Comprei e chegou outra camera a inves dessa chegou uma de segurança,1
"Pra mim só faltou o slot do SIM não ser híbrido, pois esperava usar dois chip's e o SD, no mais até agora estou satisfeito. E a entrega foi bem antes do previsto.",4
"Pelo preço não tem nem o que discuti, serviu para o meu propósito e ainda consigo colocar o Ipad para ela assistir.",3
"Cadeira bonita, funcional. Não confio nos braços, acho que não aguenta muita coisa mas se usar moderadamente é perfeita.",4
O produto é muito bom. Dentro de suas especificações atende muito bem e não trava. Como sempre LG arrasando!,5
"não tem como avaliar,não recebi meu produto ainda.",1
produto recomendado. entregue antes do prazo. muito bom.,4
o produto deveria vir com todas as medidas ou uma foto demostrativa das medidas para o cliente ter nocao do que esta comprando.,3
"todo mundo deveria ter um desses. Já tinha lido, comprei para ler outras vezes. AMO.",5
O produto está de acordo com o esperado e foi entregue rapidamente e em perfeitas condições.,3
"indicarei para os amigos , pois tanto como os produtos como o atendimento excelentes obrigado.",5
"Excelente produto, sistema operacional muito fácil, não trava.",5
Produto falso deu para minhas sobrinhas e passei vergonha. Comprei na americanas pq e um site confiável. Exigo meu dinheiro de volta,1
"O aparelho é muito bom! Todos os meus amigos ficaram impressionados com a elegância do aparelho, câmera e rapidez. Além disso ele é super leve! A única coisa que achei ruim é que a AMERICANAS.COM não atende as pessoas direito um verdadeiro descaso na depois que você paga. PAGUEI PELO FRETE DE 4 DIAS E ME ENTREGARAM COM MAIS DE 8, OU SEJA, ME ROUBARAM E NÃO CONSEGUI RECEBER DE VOLTA...",5
Achei que fosse um pouco maior.  Mas pelo preço que paguei estou satisfeito.,3
"Este é o 4º aspirador da mesma marca que adquiro com vcs, presenteei minha mãe, sogra e uma amiga querida, mas para minha surpresa, chegou o último na voltagem errada. 220v!!! E o que a Americanas fez? Respondeu que este produto só tinha nessa voltagem! Brincadeira, né? Depois de três na voltagem correta, tenho que engolir um produto que não poderei usar? Quero meu dinheiro de volta!",1
Eu chego a usar a cápsula 3 vezes e o chá ainda sai bom!,5
"Comprei esse pra presente pq como tenho um e gosto muito,resolvi presentear o maridão e ele amou.",4
"Preencheu TDS minhas espectativas,chegou antes do prazo muito prático e rápido....",4
"achei péssimo ,a agua vaza sem parar molhando tudo,não mantém a temperatura,a tomada superaqueceu e derreteu por pouco não pegou fogo ,usei duas vezes,desisti vou comprar outro de outra marca ,esse nunca mais.",1
"Comprei este liquidificador em 02-01-2018 e recebi ontem.  Confesso, foi uma aquisição que me deixou muito feliz pois fazia tempo que eu queria comprar este produto deste fabricante, em função da sensação de robustez e segurança que ele me passava. Li suas características e beneficio e não tive duvidas era o que estava precisando.  Muito bem! Hoje pela manha, fui preparar nele a vitamina que sempre preparo, sem nenhum problema algum, no Black & Deck velho de guerra,  Triste e desagradável surpresa, o liquidificador, iniciou o processo lentamente, achei que iria evoluir para uma velocidade normal. Ao invés disso, começou a cheirar queimado e parou de funcionar.  Retirei a vitamina do seu copo e a transferi para o Black & Deck que realizou a trabalho, como de habito, sem problemas.   Devido ao fato de que tal travamento se deu, pela retenção de alguns pedaços pequenos de legume, dentro do compartimento da lamina, julguei não caber uma reclamação em garantia, em virtude do ""uso inadequado"" do produto. Assim, procurei dar solução ao problema substituindo o fusível que havia queimado, mas, não houve jeito parecia que o problema era mais serio. Assim, segui tenta conserta-lo já que perdera a garantia e então, o final da historia se deu com o despacho do liquidificador na lata do lixo.  Uma pena! Ate pensei em adquirir outro para tentar outra vez, mas, me sinto desencorajado.  Jose Augusto E. Leite j.eypto@outlook.com",1
Produto não foi entregue e o contato para cancelamento ou informações sobre o produto é pouco recomendável. Informações divergentes a cada ligação e contato com a lojas Mel inexistente. Decepção!,1
Não entregaram meu produto e ainda colocaram no sistema que foi entregue no dia 12/12/2017. Tento entrar em contato e eles não me respondem!,1
Gostei muito do produto correspondeu as minhas expectativas.,4
"Não tem muito o que dizer, é a mesma boneca disponível nas lojas. O preço era melhor que na loja física, por isso comprei no site, mas só comprei pq minha filha querida muito. A boneca é bem cara se considerar que não faz nada. Por esse preço, poderia vir com a roupa de Marinete e de LadyBug pra criança trocar. Assim ficaria igual ao desenho",3
Produto bom e util para o q se propõe a fazer ....,4
Produto excelente e chegou super rápido. Eu recomendo.,5
"Produto fiel ao que comprei pelo site, entrega rápida. Nunca mais celular com memória cheia. Recomendo com certeza.",5
"PRODUTO CHEGOU ANTES DA PREVISÃO, FIQUEI MUITO SATISFEITA",5
"Olá, testei o produto assim que chegou, e não funcionou. Achei que podia não ter entendido o manual e levei numa loja que vende produtos hospitalares, e pedi que verificassem pra mim. Quando a moça ligou o aparelho ela disse que estava com defeito, que o som que a maquina fazia não era o padrão. Não era uma loja de consertos, então não podia dizer que estavam a me enganar.  Então como demorou muito a chegar devido ao Correio, fui numa farmácia e comprei outro. E pedi pra testar esse outro já na farmácia. Não tenho interesse em pedir reembolso ou troca, registrei como perda. Mas a observação foi em relação a esse produto. Sempre compro na Americanas física e na loja virtual e nunca tive problemas. Sempre fiquei satisfeita.  Obrigada!",1
"Produto chegou em tempo estabelecido. Parceiros das lojas Americanas atenciosos e resolutivos a questionamentos por e-mail. Só tenho dúvidas se o produto funciona em voltagem de 220 v, não consegui encontrar informação.",4
"Este producto foi cancelado, estou esperando o estorno do meu  dinheiro, seus Contato com cliente é horrivel, ate hoje Ninguem entrou em Contato comigo, Amanha entrarei em Contato com procon. Acho ate interesante esta forma de avaliacao que o cliente avalia o producto antes de receber.",1
Simplesmente perfeito  Produto lindo e de ótima qualidade!!!,5
"ainda não usei, mas chegou no tempo certo, aparenta ser bom",2
"DENTRE OS OUTROS CELULARES COM PREÇOS SEMELHANTES, ACHEI O MELHOR...CUSTO BENEFÍCIO",4
"Produto bom, muito útil, atendeu as minhas necessidades.",4
Passou o Natal e o presente da minha filha não chegou,1
Meias ótimas...preço excelente...super recomendo!E a lojas americanas sempre cuidando de seus clientes...entrega super rápida!!! Obrigada Lojas Americanas...,5
"Comprei o produto como presente  de final de ano ,era pra ser entregue até dia 28 ,porem até o momento não sei nada do produto",2
"Exelente, recomendo a todos que queiram um celular de ponta. Atende todas suas necessidades.",5
"Produto estourou na segunda utilização.  Mesmo seguindo todas as regras do manual, perdi toda a cerveja pq a parte do reservatório estourou",1
"Gostei demais desse produto,muito bom... fácil e prático de usar.",4
"Produto com bom shape, resistente e bonito. Truck com qualidade e macio.",4
"O teclado no uso é bom, mas com 1 semana parou de funciobar.",3
Produto prático de utilizar e eficiente para as tarefas que se propõe.,4
"Estava em viagem quando o produto chegou, quando cheguei observei que veio faltando o conector USB para que eu possa utilizá-lo.",1
"Produto excelente, atendeu as expectativas. Chegou antes do prazo. Recomendo.",5
"Entrega super rápida! Comprei dia 02/01 e o produto foi entregue dia 05/01! Me surpreendi pois o prazo para a entrega seria até dia 18/01. Produto intacto funcionando perfeitamente, gela muito e pouco ruído! Ótimo custo-benefício. Recomendo.",5
produto otimo aconselho a todos site de confianca muito bom atendimento,5
Produto dentro das expectativas.  Bom desempenho.............,3
Qualidade de imagem excelente com modo de HDR inteligente que altera até mesmo imagens não otimizadas para o formato.,4
"Descaso total com minha entrega, fazem mais de 40 dias que comprei o produto e o mesmo ainda não chegou.",1
"Produto de qualidade boa, tamanha adequado, recomentdo",3
Ótimo produto  vale apena adquirir  . Ótimo custo benefício e entrega  no prazo,5
"Gostei do produto, vale a pena, pelo valor! Acho justo",3
Adorei a cafeteira.  O encaixe é perfeito e não passa pó para o café  pronto(minha antiga passava),5
"é lamentável que uma empresa conhecida e conceituada como a Americanas tenha um fornecedor de uma ínfima reputação, como a Forthouse, basta acessar o site: ""https://www.reclameaqui.com.br"" para se certificar disto. Não recebi o produto e estou sendo enrolado por ambas as empresas. Pensarei muito para comprar novamente na Americanas na próxima vez.",1
"Esse produto é ótimo. Recomendo, entrega super rápida",4
"Gostei muito do aparelho, chegou em perfeitas condições, até o momento não tenho oque reclamar!",3
melhor custo beneficio para gamers com pegada claw,5
"Funcionabilidade, memoria, tudo ótimo! Poucas vezes se consegue foco da câmera traseira com dificuldade e a frontal a imagem(por ser 5MP) não é tão boa.",3
A utilização até o momento corrediebdeu ao que foi proposto,3
"Faltou vir o kit de proteção, veio apenas a bolsa de transporte. o modelo era na cor branco com piso preto  e veio branco com piso vermelho, no mais foi tudo bem, terei que comprar um kit de segurança à parte e morrer na grana paga.",4
Produto de ótima qualidade e com preço muito acessível! A entrega foi dentro do prazo. Adorei,5
"O telefone tem se mostrado muito bom, a bateria dura um dia inteiro de uso  intenso. A entrega foi extremamente rápida.",4
Produto muito bom vendedor exelente entrega super rapida,5
"Cancelei o pedido pois no ato da compra me informaram um prazo  e em contato com a empresa informaram  1 mes a mais do prometido, em consulta a sites de reclamações vi q a empresa não tem uma boa reputação. Preferi entao realizar logo o cancelamento p evitar mais problemas.",1
"Produto muito bom, silencioso e de fácil instalação!",4
"útil para transportar e manter a temperatura das papinhas da minha filha. gostei, era tudo que imaginava.",3
"A entrega foi feita antes do prazo, o produto é muito bom, minha filha esta brincando muito, não para um minuto, só a durabilidade da bateria que é pouco, mas a qualidade e usabilidade compensa essa questão, indico o brinquedo.",4
"Gostaria de saber se o produto é 110 ou 220, pois estou com interesse em comprar, mas minha região a voltagem é 220. Aguardo retorno. Obg!",4
Produto é o que eu esperava e ainda não me trouxe problemas. Entrega dentro do prazo.,5
"Produto chegou dentro do prazo e veio certinho, muito satisfeita eu recomendo",4
olha eu fiz duas compras o celular e o kit para o celular o kit eu recebi mas o celular asus zen fone 3 Max eu  não recebi estou entrando com uma ação contra vcs.,1
"Excelente custo benefício.  Aparelho leve, bonito e com uma memória que atende usuários padrão.  Conexão com tv e internet muito boa",4
O produto corresponde ao q eu estava necessitando . com memorial interna dentro do padrão necessário.,4
"ótimo produto, tem uma excelente performace, conforme expectativas!",4
Excelente compra! Produto de ótima qualidade e loja com ótimo atendimento e serviço! Mariana,5
"Barulhenta, a qualidade de acabamento caiu muito, falta acessório - espátula -",1
O produto era para ter chegado dia 26 de dezembro e até hoje 02/01 não chegou,1
"Parabéns chegou antes do tempo, fiquei  satisfeito.",4
"Funciona bem e atende o esperado da mesma, ótimo para famílias pequenas.",3
Já adquirir dois produtos desse. Recomendo às pessoas que desejam um bom celular. Com apenas uma obs.: A bateria descarrega muito rápida se o aparelho for usado por  muito tempo para jogos e visualização de vídeos.,4
"Quero comprar pra casa todaaaa! Preço excelente e qualidade nota mil! A loja Lcg eletro foi muito atenciosa na compra, super recomendo!",5
"Recomendo esse monitor, imagem muito boa em HD! Ótimo custo beneficio alem de um belo design.",5
Eu recomendaria a todos gostei muito mesmo á entrega foi feita no dia marcado,5
"Houve um pequeno atraso na entrega do produto, mas por conta da transportadora, ótima loja, excelente atendimento e produtos de qualidade meus parabéns a toda equipe que se empenhou no atendimento, super recomendo a loja de vocês.",5
""" e so VESTIR E SAIR VOANDO POR AI DEFENDENDO SUA CIDADE! FORA O KAMERAMERA que ela solta, so precisa de treinos pra conseguir se equilibrar no espaço! e o oxigênio deveria durar mais! Não precisa de carteira para poder voar nessa linda roupa! top top top so pegar e sair matando vagabundo por ai! "" - -*",2
"Produto de qualidade.Pontualidade na entrega,fiquei muito satisfeita.",5
"Não posso opinar no produto que até hoje não recebi, o presente que minha filha pediu de natal até hoje não chegou.",1
"Efetuei o pagamento a mais ou menos um mês e ainda não recebi o produto (painel 42"")",2
"aparelho muito bom, entrega realizada quase 10 dias antes do prazo estipulado",4
"Além de não estar atualizado o rastreamento do pedido, ao contatar pelo telefone NINGUEM dá informação pelas Americas. Só consigo falar com o televendas e não podem encaminhar a ligação para atendimento presencial, somente eletronico e a FALTA de informação é a mesma.  Já passei diversos e-mails e a resposta enviada é automatica.",1
"Aparelho condiz com a sua descrição, super top, tenho o zen fone 3 é comprei este para minha esposa, ela está amando, super recomendo.",5
"produto como o esperado,recomendo sim... meu filho adorou ..",5
tudo certo na entrega e no produto obrigada obrigada obrigada,4
SEI QUE NÃO VÃO PUBLICAR MINHA AVALIAÇÃO POIS É NEGATIVA. MAS AINDA VOU ENTRAR EM CONTATO COM A LG PARA SABER ONDE ESTÁ O SISTEMA DE SOM SURROUND PLUS POIS NA MINHA PARECE UM RADINHO DE PILHA. QUE DECEPÇÃO. TENHO O LG 32 580B MARAVILHOSO E ACREDITEI NESSE. MAS COMO PERDI O PRAZO DE DEVOLUÇÃO TIVE QUE ENGOLIR. PORÉM SE ARREPENDIMENTO MATASSE ESSA HORA NÃO ESTARIA FAZENDO ESTA AVALIAÇÃO E MAIS É FEIA. PÉS PRETOS E GROSSA. TÁ AÍ MINHA AVALIAÇÃO PUBLIQUEM POR FAVOR VAI AJUDAR MUITA GENTE A NÃO COMPRAR. TANTO QUE COMPREI MAIS UMA E ASSIM QUE CHEGAR DEVOLVEREI. POIS NÃO TINHA EXPERIMENTADO A QUE JÁ ESTAVA AQUI.,1
"Produto funciona corretamente e é muito bom, mas é importante sempre destacar no anúncio que a bateria é de uma boa marca, mas diferente da marca Samsung.",4
"vocês cancelaram meu pedido , não responderam o email que eu envei questionando sobre o cancelamento do pedido , não me retornaram . então pra mim que sou pequeno e pra vocês sou só mais um não compro mais nada na americanas .com por no meu ver não deu atenção ao cliente . sem mais Paulo sales.",1
"É ótimo, eu já tinha o MotoG3, adorei que comprei o MotoG5, é um celular muito bom.",5
"As panelas são lindas, um excelente Produto com a cara da Tramontina mesmo, porém me decepcionei com o tamanho das panelas e frigideira. MUITO PEQUENAS, o fervedor é pequeno demais. Penso que a Tramontina pode colocar nesses jogos pelo menos UMA PANELA UM POUCO MAIOR!! No mais a QUALIDADE NÃO DEIXA A DESEJAR É UM PRODUTO EXCELENTE DE VERDADE.",5
produto ideal para proteção do notebook. recomendo.,5
Perfeito para os solteiros de plantão e prática para vida corrida...café pronto em no máximo 5 min..recomendo!!!,5
"Produto de ótima qualidade, funciona bem .foi entregue antes da data e veio tudo ok.",4
Com dois mil reais eu compro uma Smart TV! Apesar que está mais barato que um iPhone X!,1
"Quero deixar minha indignação referente a tv que comprei pq?ao abrir a caixa havia uma infestação de barata dentro da caixa,minha mãe quase quebrou a tv por causa disso,quando alguem comprar algo abra dentro da loja a caixa se tiver bixo dentro da caixa fica na loja mesmo.",3
"Condições de tempo de entrega favoráveis sem reclamações, agora quanto ao produto o mesmo veio avariado, não carregando completamente e deixando de funcionar 5 dias depois. Quero reembolso!",1
Muito bom. Qualidade com certeza nao deixa a desejar.,4
O prazo de entrega excelente.e ainda o frete grátis. Foi uma ótima compra pra mim.,4
"Perfeito, além do que esperava, além de bonito serviu bem no pé",5
não durou 01ano e está quebrando e cheia de farpas. Não aguentou o sol e chuva. Não tem o tratamento que falava na publicidade do site. Quero devolução imediata ou troca de produto por outro tipo.,1
Produto excelente de boa qualidade sem contar a entrrega q foi em 72 hrs depois de adquirir o produto!!!Super recomendo!!!!!,5
"Muito bom produto excelente,entrega muito rápido recomendadíssimo",5
"O produto veio com alguns risco, algumas marcas. Mais o produto é bom.",3
"Lindos,otima vedação,otima qualidade,e a entrega maravilhosa,pedi e recebi em dois dias,amei",5
"Toda a vantagem de ter um produto original, com contas individualizadas para toda a família por um preço justo!",5
Atendeu minhas expectativas.  Exatamente como no anúncio.,3
Tudo bem ???????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,5
O produto chegou antes do prazo e é um excelente produto.,5
"Aparelho importado, garantia somente a através deste processo. Vende gato por lebre!!!",1
"Bom, entrega +/-, produto nota 10, n quero escrever mais",5
"Este tablet apresenta uma boa performance tanto para uso da internet como para programas instalados nele. O tamanho da tela e a qualidade da imagem (resolução) são plenammente satisfatórios para o uso pretendido, ou seja, tem bom custo benefício. Um ponto para melhoria seria aumentar sua memória interna, pois ela é inferior a um outro modelo mais antigo, no entanto, isso pode ser contornado adquirindo cartões de memória (micro SD) pois este aparelho possui uma entrada para isso.",4
O lençol é excelente! Bonito e de boa qualidade!!! Gostei muito,5
"TV grande, imagem linda mas o volume não é tão bom.",3
Nao gostei demorou entregar e ainda veio errado o tamanho,2
Amei a cadeira. comprei para o meu netinho e ele adorou.,5
"Chegou tudo certo e bem embalado e antes do prazo, e o jogo é fodaaa!",5
"O servidor da AOC nao conectava de maneira alguma, liguei varias vezes ate conseguirem resolver o problema, função smart nao tem quase nada uitil, apenas netflix e youtube e o controle é muito fragil",3
"Eu até gostei do celular, só acho que o meu deve ter vindo com algum problema. No começo eu vi que a bateria não estava durando tanto quanto eu achava que iria durar. Tive um A5 antes desse e no começo ele durava pelo menos um dia e meio, o S7 já começou durante um dia, as vezes nem isso. E outra coisa que achei muito estranho, eu só comprei esse celular pra eu poder viajar com um celular bom, dai eu estava no Rio de Janeiro e quando olhei pra ele, estava com a tela trincada, sendo que não tinha deixado ele cair nenhuma vez. Não sei se pode ter sido choque térmico, ou algo diferente. Queria que vocês vicem pra mim o que poderia fazer quanto a isso.",3
Hhhhhhhhhhhhhhhh.   hhhhhhhhhhhhhhhhhh hhhhhh huhhu,1
"Além da demora o produto chegou ontem quebrado. A alavanca que tem no produto veio quebrada, bem como as duas caixas que o mesmo estava armazenado perfurada. Queria saber o que fazer.",1
chegou rápido e o produto é de ótima qualidade. Não fica vazando e o registro é fácil de manusear.,5
Gostei do preço  Samsung Smart TV gosto dos produtos da marca Samsung,5
"Ótimo produto. satisfeitissimo. Parabéns. Tanto na entrega, agilidades nota 10",5
O produto chegou antes do previsto. Ótimo preço e custo-benefício.,4
"Produto original, entrega rápida ,eu recomendo  e vou comprar novamente.",5
"entrega hiper rapida, facil montagem, produto bom, ficou bem bonito e util",5
"FUI ENGANADA NÃO RECEBI O FOGÃO.MESMO RECLAMANDO NO PROCON ESTOU SEM NENHUMA RESPOSTA,NÃO CONSIGO FALAR COM NENHUMA ATENDENTE,POUCO CASO COM O CONSUMINDOR",1
"Jogo totalmente dublado ,ótima jogabilidade é o  melhor jogo da rocksteady",4
"Nossa aparelho muito bom ,entregaram antes do prazo parabéns obs só faltou as pilhas do controle kkkk",4
"Só achei que demorou muito a entrega, más, tudo ok. Obrigado, satisfeito.",3
"Muito barato, me surpreendi com o valor baixo desse copo. Só as americanas para fazer esse preço camarada. Melhor do mundo amei.. Com o frete então. Super recomendo S2",5
Lindo produto e o melhor preço do mercado! Recomendo. Mayara,5
"Dvd novo, perfeito funcionamento. Vocês dizem que a avaliação tem poucas palavras. O que queriam que eu dissesse de um dvd novo?",5
"Gostei muito do barbeador oneBlade, melhor custo benefício. Ele não irrita a sua pele e pode ser usado quanto a seco ou molhado... super recomendo.",4
Excelente compra! Produto de ótima qualidade e loja com ótimo atendimento e serviço! Mariana,5
"Bom produoi, entrega super eficiente parabenizo o vendedor pelo bom atendimento",4
"Tirando o som do falante que é fraco,e o fato de ter que usar ou dois cartões sim ou um cartão sim e um cartão de memória por causa da bandejinha, no mais tudo certo.....e a entrega super rápida mesmo sendo fim de ano... parabéns",4
"Não funcionou direito, em 2 dias o encaixe quebrou. Fiz a reclamação e não recebi resposta",1
Estava programado para chegar em 23/12 porem ainda não chegou :(,2
"MATERIAL MUITO BOM, ENTREGA FOI ANTES DO PRAZO; COM CUSTO BENEFICIO MUITO BOM.",3
"Embora eu tenha achado o volume baixo, o produto atende todas as expectativas.",4
"fácil de montar, material de parece ser de qualidade, recomendo!",5
"Adorei o produto, muito silencioso e entrega super rápida.",5
"nao era bem oq imaginava as repartições ficam uns 15 cm antes de chegar no final da porta oq faz ficar com  a profundidade  bem menos q a medida informado, vem mal embalado tmb o meu chegou com as tres portas quebradas nas quinas, nao vem com os parafusos d montagem dos espelhos e o manual nao ajuda em nada na montagem.",2
"Minha neta adorou  o brinquedo, é mugo interessante",5
"Atende o propósito, só não pode ter um pneu muito alto. Do mais sem problemas",3
"Produto de ótima qualidade, gostei muito, alcancei o resultado esperado.",4
"Empresa pontual, encomenda veio antes do prazo previsto.",4
"Compra muito boa, chegou rápido , porém um pneu veio errado . Em vez de 185/60r15 88h veio 195/60r15 88h. preciso trocar como faço?Mas tirando isso ótima compra. Super recomendo. Muito rápida a entrega.",4
Gostei muito desse aspirador. Tenho do grande e me surpreendi com esse. Aspira super bem.,4
Notebook 2 em 1 Compaq Presario CQ360 Intel Dual Core 4GB 500GB Tela 11 Windowns 10 Touch - Branco é excelente. Veio no prazo combinado pela loja.,4
Sou grato ao fornecedor que me atendeu tempestivamente com um produto muito bom.,4
Bom atende a expectativa para um microondas pequeno,3
Era pra ter chegado na minha casa desde o dia 28/12/17 e ate hoje 08/01/18 não chegou e não tenho resposta de quando vai ser entregue ou se vai ser entregue! Estou muito insatisfeito com essa compra!,1
O produto cumpre o que promete. Surpreendeu-me muito positivamente. Recomendo.,5
Prós: Marca renomada/possível boa durabilidade. Contras: processador lento/ aparelho pesado/ bateria dura pouco/ não vem com Office,2
"Esse produto foi muito esperado e agora faz 3 dias que recebi percebi que ele veio com defeito, trava, desliga sozinho, bloqueia a tela, tô esperando resolução desse problema.j7 prime",1
"Ótimo para lugares onde não tem coifa, limpa e desengordura o ar do ambiente",5
produto com qualidade original hp. a multifuncional reconheceu sem problema,5
Produto bom e silencioso... Chegou dentro do prazo mesmo a transportadora não sendo muito competente... Única coisa que tenho dúvida é que no manual vêm a dizer que acompanha pente mas não caixa não vem,4
"O celular é ótimo! Atendeu bem às minhas necessidades e expectativas. A bateria suporta muito bem, os comandos são rápidos, práticos e eficientes. Excelente aquisição!",5
